tournament_year,round_num,stage,group,event_id,team,opponent,gd,gf,opponent_raw_rank,opponent_conf,reg_gd,reg_gf
1990,4,round_of_16,,7846799,Netherlands,West Germany,-1,1,50,UEFA,-1,1
1990,4,round_of_16,,7846797,Czechoslovakia,Costa Rica,3,4,50,CONCACAF,3,4
1990,4,round_of_16,,7846797,Costa Rica,Czechoslovakia,-3,1,50,UEFA,-3,1
1990,4,round_of_16,,7846803,England,Belgium,1,1,50,UEFA,1,1
1990,4,round_of_16,,7846803,Belgium,England,-1,0,50,UEFA,-1,0
1990,4,round_of_16,,7846796,Cameroon,Colombia,1,2,50,CONMEBOL,1,2
1990,4,round_of_16,,7846796,Colombia,Cameroon,-1,1,50,CAF,-1,1
1990,4,round_of_16,,7846801,Italy,Uruguay,2,2,50,CONMEBOL,2,2
1990,4,round_of_16,,7846801,Uruguay,Italy,-2,0,50,UEFA,-2,0
1990,4,round_of_16,,7846800,Ireland,Romania,1,1,50,UEFA,0,0
1990,4,round_of_16,,7846800,Romania,Ireland,-1,0,50,UEFA,0,0
1990,4,round_of_16,,7846802,Spain,Yugoslavia,-1,1,50,UEFA,-1,1
1990,4,round_of_16,,7846802,Yugoslavia,Spain,1,2,50,UEFA,1,2
1990,4,round_of_16,,7846798,Brazil,Argentina,-1,0,50,CONMEBOL,-1,0
1990,4,round_of_16,,7846798,Argentina,Brazil,1,1,50,CONMEBOL,1,1
1990,3,quarter_final,,7846806,West Germany,Czechoslovakia,1,1,50,UEFA,1,1
1990,3,quarter_final,,7846806,Czechoslovakia,West Germany,-1,0,50,UEFA,-1,0
1990,3,quarter_final,,7846807,England,Cameroon,1,3,50,CAF,1,3
1990,3,quarter_final,,7846807,Cameroon,England,-1,2,50,UEFA,-1,2
1990,3,quarter_final,,7846805,Italy,Ireland,1,1,50,UEFA,1,1
1990,3,quarter_final,,7846805,Ireland,Italy,-1,0,50,UEFA,-1,0
1990,3,quarter_final,,7846804,Yugoslavia,Argentina,-1,0,50,CONMEBOL,0,0
1990,3,quarter_final,,7846804,Argentina,Yugoslavia,1,1,50,UEFA,0,0
1990,2,semi_final,,7846809,West Germany,England,1,1,50,UEFA,0,1
1990,2,semi_final,,7846809,England,West Germany,-1,0,50,UEFA,0,1
1990,2,semi_final,,7846808,Italy,Argentina,-1,0,50,CONMEBOL,0,1
1990,2,semi_final,,7846808,Argentina,Italy,1,1,50,UEFA,0,1
1990,1,final,,7846811,West Germany,Argentina,1,1,50,CONMEBOL,1,1
1990,1,final,,7846811,Argentina,West Germany,-1,0,50,UEFA,-1,0
1990,20,third_place,,7846810,Italy,England,1,2,50,UEFA,1,2
1990,20,third_place,,7846810,England,Italy,-1,1,50,UEFA,-1,1
1994,1,group_stage,C,7846846,Germany,Bolivia,1,1,50,UEFA,1,1
1994,1,group_stage,C,7846846,Bolivia,Germany,-1,0,50,UEFA,-1,0
1994,1,group_stage,C,7846847,Spain,South Korea,0,2,50,AFC,0,2
1994,1,group_stage,C,7846847,South Korea,Spain,0,2,50,UEFA,0,2
1994,1,group_stage,A,7846858,USA,Switzerland,0,1,50,UEFA,0,1
1994,1,group_stage,A,7846858,Switzerland,USA,0,1,50,CONCACAF,0,1
1994,1,group_stage,E,7846852,Italy,Ireland,-1,0,50,UEFA,-1,0
1994,1,group_stage,E,7846852,Ireland,Italy,1,1,50,UEFA,1,1
1994,1,group_stage,A,7846859,Colombia,Romania,-2,1,50,UEFA,-2,1
1994,1,group_stage,A,7846859,Romania,Colombia,2,3,50,CONMEBOL,2,3
1994,1,group_stage,F,7846870,Belgium,Morocco,1,1,50,CAF,1,1
1994,1,group_stage,F,7846870,Morocco,Belgium,-1,0,50,UEFA,-1,0
1994,1,group_stage,E,7846853,Norway,Mexico,1,1,50,CONCACAF,1,1
1994,1,group_stage,E,7846853,Mexico,Norway,-1,0,50,UEFA,-1,0
1994,1,group_stage,B,7846864,Cameroon,Sweden,0,2,50,UEFA,0,2
1994,1,group_stage,B,7846864,Sweden,Cameroon,0,2,50,CAF,0,2
1994,1,group_stage,B,7846865,Brazil,Russia,2,2,50,UEFA,2,2
1994,1,group_stage,B,7846865,Russia,Brazil,-2,0,50,CONMEBOL,-2,0
1994,1,group_stage,F,7846871,Netherlands,Saudi Arabia,1,2,50,AFC,1,2
1994,1,group_stage,F,7846871,Saudi Arabia,Netherlands,-1,1,50,UEFA,-1,1
1994,1,group_stage,D,7846840,Argentina,Greece,4,4,50,UEFA,4,4
1994,1,group_stage,D,7846840,Greece,Argentina,-4,0,50,CONMEBOL,-4,0
1994,1,group_stage,D,7846841,Nigeria,Bulgaria,3,3,50,UEFA,3,3
1994,1,group_stage,D,7846841,Bulgaria,Nigeria,-3,0,50,CAF,-3,0
1994,2,group_stage,C,7846848,Germany,Spain,0,1,50,UEFA,0,1
1994,2,group_stage,C,7846848,Spain,Germany,0,1,50,UEFA,0,1
1994,2,group_stage,A,7846860,Romania,Switzerland,-3,1,50,UEFA,-3,1
1994,2,group_stage,A,7846860,Switzerland,Romania,3,4,50,UEFA,3,4
1994,2,group_stage,A,7846861,USA,Colombia,1,2,50,CONMEBOL,1,2
1994,2,group_stage,A,7846861,Colombia,USA,-1,1,50,CONCACAF,-1,1
1994,2,group_stage,E,7846854,Italy,Norway,1,1,50,UEFA,1,1
1994,2,group_stage,E,7846854,Norway,Italy,-1,0,50,UEFA,-1,0
1994,2,group_stage,C,7846849,South Korea,Bolivia,0,0,50,UEFA,0,0
1994,2,group_stage,C,7846849,Bolivia,South Korea,0,0,50,AFC,0,0
1994,2,group_stage,E,7846855,Mexico,Ireland,1,2,50,UEFA,1,2
1994,2,group_stage,E,7846855,Ireland,Mexico,-1,1,50,CONCACAF,-1,1
1994,2,group_stage,B,7846866,Brazil,Cameroon,3,3,50,CAF,3,3
1994,2,group_stage,B,7846866,Cameroon,Brazil,-3,0,50,CONMEBOL,-3,0
1994,2,group_stage,B,7846867,Sweden,Russia,2,3,50,UEFA,2,3
1994,2,group_stage,B,7846867,Russia,Sweden,-2,1,50,UEFA,-2,1
1994,2,group_stage,F,7846872,Belgium,Netherlands,1,1,50,UEFA,1,1
1994,2,group_stage,F,7846872,Netherlands,Belgium,-1,0,50,UEFA,-1,0
1994,2,group_stage,F,7846873,Saudi Arabia,Morocco,1,2,50,CAF,1,2
1994,2,group_stage,F,7846873,Morocco,Saudi Arabia,-1,1,50,AFC,-1,1
1994,2,group_stage,D,7846842,Argentina,Nigeria,1,2,50,CAF,1,2
1994,2,group_stage,D,7846842,Nigeria,Argentina,-1,1,50,CONMEBOL,-1,1
1994,2,group_stage,D,7846843,Bulgaria,Greece,4,4,50,UEFA,4,4
1994,2,group_stage,D,7846843,Greece,Bulgaria,-4,0,50,UEFA,-4,0
1994,3,group_stage,A,7846863,Switzerland,Colombia,-2,0,50,CONMEBOL,-2,0
1994,3,group_stage,A,7846863,Colombia,Switzerland,2,2,50,UEFA,2,2
1994,3,group_stage,A,7846862,USA,Romania,-1,0,50,UEFA,-1,0
1994,3,group_stage,A,7846862,Romania,USA,1,1,50,CONCACAF,1,1
1994,3,group_stage,C,7846851,Bolivia,Spain,-2,1,50,UEFA,-2,1
1994,3,group_stage,C,7846851,Spain,Bolivia,2,3,50,UEFA,2,3
1994,3,group_stage,C,7846850,Germany,South Korea,1,3,50,AFC,1,3
1994,3,group_stage,C,7846850,South Korea,Germany,-1,2,50,UEFA,-1,2
1994,3,group_stage,E,7846856,Ireland,Norway,0,0,50,UEFA,0,0
1994,3,group_stage,E,7846856,Norway,Ireland,0,0,50,UEFA,0,0
1994,3,group_stage,E,7846857,Italy,Mexico,0,1,50,CONCACAF,0,1
1994,3,group_stage,E,7846857,Mexico,Italy,0,1,50,UEFA,0,1
1994,3,group_stage,B,7846868,Brazil,Sweden,0,1,50,UEFA,0,1
1994,3,group_stage,B,7846868,Sweden,Brazil,0,1,50,CONMEBOL,0,1
1994,3,group_stage,B,7846869,Russia,Cameroon,5,6,50,CAF,5,6
1994,3,group_stage,B,7846869,Cameroon,Russia,-5,1,50,UEFA,-5,1
1994,3,group_stage,F,7846875,Belgium,Saudi Arabia,-1,0,50,AFC,-1,0
1994,3,group_stage,F,7846875,Saudi Arabia,Belgium,1,1,50,UEFA,1,1
1994,3,group_stage,F,7846874,Morocco,Netherlands,-1,1,50,UEFA,-1,1
1994,3,group_stage,F,7846874,Netherlands,Morocco,1,2,50,CAF,1,2
1994,3,group_stage,D,7846845,Argentina,Bulgaria,-2,0,50,UEFA,-2,0
1994,3,group_stage,D,7846845,Bulgaria,Argentina,2,2,50,CONMEBOL,2,2
1994,3,group_stage,D,7846844,Greece,Nigeria,-2,0,50,CAF,-2,0
1994,3,group_stage,D,7846844,Nigeria,Greece,2,2,50,UEFA,2,2
1994,4,round_of_16,,7846827,Romania,Argentina,1,3,50,CONMEBOL,1,3
1994,4,round_of_16,,7846827,Argentina,Romania,-1,2,50,UEFA,-1,2
1994,4,round_of_16,,7846826,Saudi Arabia,Sweden,-2,1,50,UEFA,-2,1
1994,4,round_of_16,,7846826,Sweden,Saudi Arabia,2,3,50,AFC,2,3
1994,4,round_of_16,,7846828,Netherlands,Ireland,2,2,50,UEFA,2,2
1994,4,round_of_16,,7846828,Ireland,Netherlands,-2,0,50,UEFA,-2,0
1994,4,round_of_16,,7846829,Brazil,USA,1,1,50,CONCACAF,1,1
1994,4,round_of_16,,7846829,USA,Brazil,-1,0,50,CONMEBOL,-1,0
1994,4,round_of_16,,7846831,Mexico,Bulgaria,-1,0,50,UEFA,0,1
1994,4,round_of_16,,7846831,Bulgaria,Mexico,1,1,50,CONCACAF,0,1
1994,4,round_of_16,,7846824,Germany,Belgium,1,3,50,UEFA,1,3
1994,4,round_of_16,,7846824,Belgium,Germany,-1,2,50,UEFA,-1,2
1994,4,round_of_16,,7846830,Nigeria,Italy,-1,1,50,UEFA,-1,1
1994,4,round_of_16,,7846830,Italy,Nigeria,1,2,50,CAF,1,2
1994,4,round_of_16,,7846825,Spain,Switzerland,3,3,50,UEFA,3,3
1994,4,round_of_16,,7846825,Switzerland,Spain,-3,0,50,UEFA,-3,0
1994,3,quarter_final,,7846835,Romania,Sweden,0,2,50,UEFA,0,2
1994,3,quarter_final,,7846835,Sweden,Romania,0,2,50,UEFA,0,2
1994,3,quarter_final,,7846833,Netherlands,Brazil,-1,2,50,CONMEBOL,-1,2
1994,3,quarter_final,,7846833,Brazil,Netherlands,1,3,50,UEFA,1,3
1994,3,quarter_final,,7846834,Bulgaria,Germany,1,2,50,UEFA,1,2
1994,3,quarter_final,,7846834,Germany,Bulgaria,-1,1,50,UEFA,-1,1
1994,3,quarter_final,,7846832,Italy,Spain,1,2,50,UEFA,1,2
1994,3,quarter_final,,7846832,Spain,Italy,-1,1,50,UEFA,-1,1
1994,2,semi_final,,7846837,Sweden,Brazil,-1,0,50,CONMEBOL,-1,0
1994,2,semi_final,,7846837,Brazil,Sweden,1,1,50,UEFA,1,1
1994,2,semi_final,,7846836,Bulgaria,Italy,-1,1,50,UEFA,-1,1
1994,2,semi_final,,7846836,Italy,Bulgaria,1,2,50,UEFA,1,2
1994,1,final,,7846839,Brazil,Italy,1,1,50,UEFA,0,0
1994,1,final,,7846839,Italy,Brazil,-1,0,50,CONMEBOL,0,0
1994,20,third_place,,7846838,Sweden,Bulgaria,4,4,50,UEFA,4,4
1994,20,third_place,,7846838,Bulgaria,Sweden,-4,0,50,UEFA,-4,0
1998,1,group_stage,A,264896,Brazil,Scotland,1,2,50,UEFA,1,2
1998,1,group_stage,A,264896,Scotland,Brazil,-1,1,50,CONMEBOL,-1,1
1998,1,group_stage,A,264895,Morocco,Norway,0,2,50,UEFA,0,2
1998,1,group_stage,A,264895,Norway,Morocco,0,2,50,CAF,0,2
1998,1,group_stage,B,264902,Italy,Chile,0,2,50,CONMEBOL,0,2
1998,1,group_stage,B,264902,Chile,Italy,0,2,50,UEFA,0,2
1998,1,group_stage,B,264901,Cameroon,Austria,0,1,50,UEFA,0,1
1998,1,group_stage,B,264901,Austria,Cameroon,0,1,50,CAF,0,1
1998,1,group_stage,D,264914,Paraguay,Bulgaria,0,0,50,UEFA,0,0
1998,1,group_stage,D,264914,Bulgaria,Paraguay,0,0,50,CONMEBOL,0,0
1998,1,group_stage,C,264908,Saudi Arabia,Denmark,-1,0,50,UEFA,-1,0
1998,1,group_stage,C,264908,Denmark,Saudi Arabia,1,1,50,AFC,1,1
1998,1,group_stage,C,264907,France,South Africa,3,3,50,CAF,3,3
1998,1,group_stage,C,264907,South Africa,France,-3,0,50,UEFA,-3,0
1998,1,group_stage,D,264913,Spain,Nigeria,-1,2,50,CAF,-1,2
1998,1,group_stage,D,264913,Nigeria,Spain,1,3,50,UEFA,1,3
1998,1,group_stage,E,264920,South Korea,Mexico,-2,1,50,CONCACAF,-2,1
1998,1,group_stage,E,264920,Mexico,South Korea,2,3,50,AFC,2,3
1998,1,group_stage,E,264919,Netherlands,Belgium,0,0,50,UEFA,0,0
1998,1,group_stage,E,264919,Belgium,Netherlands,0,0,50,UEFA,0,0
1998,1,group_stage,H,264938,Argentina,Japan,1,1,50,AFC,1,1
1998,1,group_stage,H,264938,Japan,Argentina,-1,0,50,CONMEBOL,-1,0
1998,1,group_stage,F,264926,Yugoslavia,Iran,1,1,50,AFC,1,1
1998,1,group_stage,F,264926,Iran,Yugoslavia,-1,0,50,UEFA,-1,0
1998,1,group_stage,H,264937,Jamaica,Croatia,-2,1,50,UEFA,-2,1
1998,1,group_stage,H,264937,Croatia,Jamaica,2,3,50,CONCACAF,2,3
1998,1,group_stage,G,264932,England,Tunisia,2,2,50,CAF,2,2
1998,1,group_stage,G,264932,Tunisia,England,-2,0,50,UEFA,-2,0
1998,1,group_stage,G,264931,Romania,Colombia,1,1,50,CONMEBOL,1,1
1998,1,group_stage,G,264931,Colombia,Romania,-1,0,50,UEFA,-1,0
1998,1,group_stage,F,264925,Germany,USA,2,2,50,CONCACAF,2,2
1998,1,group_stage,F,264925,USA,Germany,-2,0,50,UEFA,-2,0
1998,2,group_stage,A,264894,Scotland,Norway,0,1,50,UEFA,0,1
1998,2,group_stage,A,264894,Norway,Scotland,0,1,50,UEFA,0,1
1998,2,group_stage,A,264893,Brazil,Morocco,3,3,50,CAF,3,3
1998,2,group_stage,A,264893,Morocco,Brazil,-3,0,50,CONMEBOL,-3,0
1998,2,group_stage,B,264900,Chile,Austria,0,1,50,UEFA,0,1
1998,2,group_stage,B,264900,Austria,Chile,0,1,50,CONMEBOL,0,1
1998,2,group_stage,B,264899,Italy,Cameroon,3,3,50,CAF,3,3
1998,2,group_stage,B,264899,Cameroon,Italy,-3,0,50,UEFA,-3,0
1998,2,group_stage,C,264906,South Africa,Denmark,0,1,50,UEFA,0,1
1998,2,group_stage,C,264906,Denmark,South Africa,0,1,50,CAF,0,1
1998,2,group_stage,C,264905,France,Saudi Arabia,4,4,50,AFC,4,4
1998,2,group_stage,C,264905,Saudi Arabia,France,-4,0,50,UEFA,-4,0
1998,2,group_stage,D,264912,Nigeria,Bulgaria,1,1,50,UEFA,1,1
1998,2,group_stage,D,264912,Bulgaria,Nigeria,-1,0,50,CAF,-1,0
1998,2,group_stage,D,264911,Spain,Paraguay,0,0,50,CONMEBOL,0,0
1998,2,group_stage,D,264911,Paraguay,Spain,0,0,50,UEFA,0,0
1998,2,group_stage,H,264936,Japan,Croatia,-1,0,50,UEFA,-1,0
1998,2,group_stage,H,264936,Croatia,Japan,1,1,50,AFC,1,1
1998,2,group_stage,E,264918,Belgium,Mexico,0,2,50,CONCACAF,0,2
1998,2,group_stage,E,264918,Mexico,Belgium,0,2,50,UEFA,0,2
1998,2,group_stage,E,264917,Netherlands,South Korea,5,5,50,AFC,5,5
1998,2,group_stage,E,264917,South Korea,Netherlands,-5,0,50,UEFA,-5,0
1998,2,group_stage,F,264924,Germany,Yugoslavia,0,2,50,UEFA,0,2
1998,2,group_stage,F,264924,Yugoslavia,Germany,0,2,50,UEFA,0,2
1998,2,group_stage,H,264935,Argentina,Jamaica,5,5,50,CONCACAF,5,5
1998,2,group_stage,H,264935,Jamaica,Argentina,-5,0,50,CONMEBOL,-5,0
1998,2,group_stage,F,264923,USA,Iran,-1,1,50,AFC,-1,1
1998,2,group_stage,F,264923,Iran,USA,1,2,50,CONCACAF,1,2
1998,2,group_stage,G,264930,Colombia,Tunisia,1,1,50,CAF,1,1
1998,2,group_stage,G,264930,Tunisia,Colombia,-1,0,50,CONMEBOL,-1,0
1998,2,group_stage,G,264929,Romania,England,1,2,50,UEFA,1,2
1998,2,group_stage,G,264929,England,Romania,-1,1,50,UEFA,-1,1
1998,3,group_stage,B,264897,Chile,Cameroon,0,1,50,CAF,0,1
1998,3,group_stage,B,264897,Cameroon,Chile,0,1,50,CONMEBOL,0,1
1998,3,group_stage,B,264898,Italy,Austria,1,2,50,UEFA,1,2
1998,3,group_stage,B,264898,Austria,Italy,-1,1,50,UEFA,-1,1
1998,3,group_stage,A,264892,Brazil,Norway,-1,1,50,UEFA,-1,1
1998,3,group_stage,A,264892,Norway,Brazil,1,2,50,CONMEBOL,1,2
1998,3,group_stage,A,264891,Scotland,Morocco,-3,0,50,CAF,-3,0
1998,3,group_stage,A,264891,Morocco,Scotland,3,3,50,UEFA,3,3
1998,3,group_stage,C,264904,France,Denmark,1,2,50,UEFA,1,2
1998,3,group_stage,C,264904,Denmark,France,-1,1,50,UEFA,-1,1
1998,3,group_stage,C,264903,South Africa,Saudi Arabia,0,2,50,AFC,0,2
1998,3,group_stage,C,264903,Saudi Arabia,South Africa,0,2,50,CAF,0,2
1998,3,group_stage,D,264910,Nigeria,Paraguay,-2,1,50,CONMEBOL,-2,1
1998,3,group_stage,D,264910,Paraguay,Nigeria,2,3,50,CAF,2,3
1998,3,group_stage,D,264909,Spain,Bulgaria,5,6,50,UEFA,5,6
1998,3,group_stage,D,264909,Bulgaria,Spain,-5,1,50,UEFA,-5,1
1998,3,group_stage,E,264915,Belgium,South Korea,0,1,50,AFC,0,1
1998,3,group_stage,E,264915,South Korea,Belgium,0,1,50,UEFA,0,1
1998,3,group_stage,E,264916,Netherlands,Mexico,0,2,50,CONCACAF,0,2
1998,3,group_stage,E,264916,Mexico,Netherlands,0,2,50,UEFA,0,2
1998,3,group_stage,F,264921,Germany,Iran,2,2,50,AFC,2,2
1998,3,group_stage,F,264921,Iran,Germany,-2,0,50,UEFA,-2,0
1998,3,group_stage,F,264922,USA,Yugoslavia,-1,0,50,UEFA,-1,0
1998,3,group_stage,F,264922,Yugoslavia,USA,1,1,50,CONCACAF,1,1
1998,3,group_stage,H,264934,Argentina,Croatia,1,1,50,UEFA,1,1
1998,3,group_stage,H,264934,Croatia,Argentina,-1,0,50,CONMEBOL,-1,0
1998,3,group_stage,H,264933,Japan,Jamaica,-1,1,50,CONCACAF,-1,1
1998,3,group_stage,H,264933,Jamaica,Japan,1,2,50,AFC,1,2
1998,3,group_stage,G,264928,Colombia,England,-2,0,50,UEFA,-2,0
1998,3,group_stage,G,264928,England,Colombia,2,2,50,CONMEBOL,2,2
1998,3,group_stage,G,264927,Romania,Tunisia,0,1,50,CAF,0,1
1998,3,group_stage,G,264927,Tunisia,Romania,0,1,50,UEFA,0,1
1998,4,round_of_16,,264945,Brazil,Chile,3,4,50,CONMEBOL,3,4
1998,4,round_of_16,,264945,Chile,Brazil,-3,1,50,CONMEBOL,-3,1
1998,4,round_of_16,,264943,Nigeria,Denmark,-3,1,50,UEFA,-3,1
1998,4,round_of_16,,264943,Denmark,Nigeria,3,4,50,CAF,3,4
1998,4,round_of_16,,264939,Argentina,England,1,1,50,UEFA,0,2
1998,4,round_of_16,,264939,England,Argentina,-1,0,50,CONMEBOL,0,2
1998,4,round_of_16,,264941,Netherlands,Yugoslavia,1,2,50,UEFA,1,2
1998,4,round_of_16,,264941,Yugoslavia,Netherlands,-1,1,50,UEFA,-1,1
1998,4,round_of_16,,264946,Italy,Norway,1,1,50,UEFA,1,1
1998,4,round_of_16,,264946,Norway,Italy,-1,0,50,UEFA,-1,0
1998,4,round_of_16,,264944,France,Paraguay,1,1,50,CONMEBOL,1,1
1998,4,round_of_16,,264944,Paraguay,France,-1,0,50,UEFA,-1,0
1998,4,round_of_16,,264940,Romania,Croatia,-1,0,50,UEFA,-1,0
1998,4,round_of_16,,264940,Croatia,Romania,1,1,50,UEFA,1,1
1998,4,round_of_16,,264942,Germany,Mexico,1,2,50,CONCACAF,1,2
1998,4,round_of_16,,264942,Mexico,Germany,-1,1,50,UEFA,-1,1
1998,3,quarter_final,,264949,Brazil,Denmark,1,3,50,UEFA,1,3
1998,3,quarter_final,,264949,Denmark,Brazil,-1,2,50,CONMEBOL,-1,2
1998,3,quarter_final,,264948,Netherlands,Argentina,1,2,50,CONMEBOL,1,2
1998,3,quarter_final,,264948,Argentina,Netherlands,-1,1,50,UEFA,-1,1
1998,3,quarter_final,,264950,Italy,France,-1,0,50,UEFA,0,0
1998,3,quarter_final,,264950,France,Italy,1,1,50,UEFA,0,0
1998,3,quarter_final,,264947,Germany,Croatia,-3,0,50,UEFA,-3,0
1998,3,quarter_final,,264947,Croatia,Germany,3,3,50,UEFA,3,3
1998,2,semi_final,,264952,Brazil,Netherlands,1,1,50,UEFA,0,1
1998,2,semi_final,,264952,Netherlands,Brazil,-1,0,50,CONMEBOL,0,1
1998,2,semi_final,,264951,France,Croatia,1,2,50,UEFA,1,2
1998,2,semi_final,,264951,Croatia,France,-1,1,50,UEFA,-1,1
1998,1,final,,264954,Brazil,France,-3,0,50,UEFA,-3,0
1998,1,final,,264954,France,Brazil,3,3,50,CONMEBOL,3,3
1998,20,third_place,,264953,Netherlands,Croatia,-1,1,50,UEFA,-1,1
1998,20,third_place,,264953,Croatia,Netherlands,1,2,50,UEFA,1,2
2026,28,semi_final,,12812996,England,Argentina,-1,1,3,CONMEBOL,-1,1
2026,28,semi_final,,12812996,Argentina,England,1,2,4,UEFA,1,2
2026,29,final,,12813005,Spain,Argentina,,,3,CONMEBOL,,
2026,29,final,,12813005,Argentina,Spain,,,2,UEFA,,
2026,50,third_place,,12813003,France,England,,,4,UEFA,,
2026,50,third_place,,12813003,England,France,,,1,UEFA,,
2010,1,group_stage,A,1251321,South Africa,Mexico,0,1,17,CONCACAF,0,1
2010,1,group_stage,A,1251321,Mexico,South Africa,0,1,83,CAF,0,1
2010,1,group_stage,A,1251322,Uruguay,France,0,0,9,UEFA,0,0
2010,1,group_stage,A,1251322,France,Uruguay,0,0,18,CONMEBOL,0,0
2010,1,group_stage,B,1251338,South Korea,Greece,2,2,12,UEFA,2,2
2010,1,group_stage,B,1251338,Greece,South Korea,-2,0,47,AFC,-2,0
2010,1,group_stage,B,1251334,Argentina,Nigeria,1,1,21,CAF,1,1
2010,1,group_stage,B,1251334,Nigeria,Argentina,-1,0,6,CONMEBOL,-1,0
2010,1,group_stage,C,1251327,England,USA,0,1,14,CONCACAF,0,1
2010,1,group_stage,C,1251327,USA,England,0,1,7,UEFA,0,1
2010,1,group_stage,C,1251328,Algeria,Slovenia,-1,0,25,UEFA,-1,0
2010,1,group_stage,C,1251328,Slovenia,Algeria,1,1,28,CAF,1,1
2010,1,group_stage,D,1251331,Serbia,Ghana,-1,0,33,CAF,-1,0
2010,1,group_stage,D,1251331,Ghana,Serbia,1,1,15,UEFA,1,1
2010,1,group_stage,D,1251329,Germany,Australia,4,4,20,AFC,4,4
2010,1,group_stage,D,1251329,Australia,Germany,-4,0,5,UEFA,-4,0
2010,1,group_stage,E,1251343,Netherlands,Denmark,2,2,26,UEFA,2,2
2010,1,group_stage,E,1251343,Denmark,Netherlands,-2,0,3,UEFA,-2,0
2010,1,group_stage,E,1251345,Japan,Cameroon,1,1,19,CAF,1,1
2010,1,group_stage,E,1251345,Cameroon,Japan,-1,0,45,AFC,-1,0
2010,1,group_stage,F,1251360,Italy,Paraguay,0,1,30,CONMEBOL,0,1
2010,1,group_stage,F,1251360,Paraguay,Italy,0,1,4,UEFA,0,1
2010,1,group_stage,F,1251362,New Zealand,Slovakia,0,1,37,UEFA,0,1
2010,1,group_stage,F,1251362,Slovakia,New Zealand,0,1,78,OFC,0,1
2010,1,group_stage,G,1251351,Ivory Coast,Portugal,0,0,8,UEFA,0,0
2010,1,group_stage,G,1251351,Portugal,Ivory Coast,0,0,25,CAF,0,0
2010,1,group_stage,G,1251352,Brazil,North Korea,1,2,105,AFC,1,2
2010,1,group_stage,G,1251352,North Korea,Brazil,-1,1,2,CONMEBOL,-1,1
2010,1,group_stage,H,1251357,Honduras,Chile,-1,0,16,CONMEBOL,-1,0
2010,1,group_stage,H,1251357,Chile,Honduras,1,1,38,CONCACAF,1,1
2010,1,group_stage,H,1251358,Spain,Switzerland,-1,0,22,UEFA,-1,0
2010,1,group_stage,H,1251358,Switzerland,Spain,1,1,1,UEFA,1,1
2010,2,group_stage,A,1251323,South Africa,Uruguay,-3,0,18,CONMEBOL,-3,0
2010,2,group_stage,A,1251323,Uruguay,South Africa,3,3,83,CAF,3,3
2010,2,group_stage,B,1251342,Argentina,South Korea,3,4,47,AFC,3,4
2010,2,group_stage,B,1251342,South Korea,Argentina,-3,1,6,CONMEBOL,-3,1
2010,2,group_stage,B,1251341,Greece,Nigeria,1,2,21,CAF,1,2
2010,2,group_stage,B,1251341,Nigeria,Greece,-1,1,12,UEFA,-1,1
2010,2,group_stage,A,1251324,France,Mexico,-2,0,17,CONCACAF,-2,0
2010,2,group_stage,A,1251324,Mexico,France,2,2,9,UEFA,2,2
2010,2,group_stage,D,1251333,Germany,Serbia,-1,0,15,UEFA,-1,0
2010,2,group_stage,D,1251333,Serbia,Germany,1,1,5,UEFA,1,1
2010,2,group_stage,C,1251330,Slovenia,USA,0,2,14,CONCACAF,0,2
2010,2,group_stage,C,1251330,USA,Slovenia,0,2,25,UEFA,0,2
2010,2,group_stage,C,1251332,England,Algeria,0,0,28,CAF,0,0
2010,2,group_stage,C,1251332,Algeria,England,0,0,7,UEFA,0,0
2010,2,group_stage,E,1251347,Netherlands,Japan,1,1,45,AFC,1,1
2010,2,group_stage,E,1251347,Japan,Netherlands,-1,0,3,UEFA,-1,0
2010,2,group_stage,D,1251337,Ghana,Australia,0,1,20,AFC,0,1
2010,2,group_stage,D,1251337,Australia,Ghana,0,1,33,CAF,0,1
2010,2,group_stage,E,1251348,Cameroon,Denmark,-1,1,26,UEFA,-1,1
2010,2,group_stage,E,1251348,Denmark,Cameroon,1,2,19,CAF,1,2
2010,2,group_stage,F,1251363,Slovakia,Paraguay,-2,0,30,CONMEBOL,-2,0
2010,2,group_stage,F,1251363,Paraguay,Slovakia,2,2,37,UEFA,2,2
2010,2,group_stage,F,1251366,Italy,New Zealand,0,1,78,OFC,0,1
2010,2,group_stage,F,1251366,New Zealand,Italy,0,1,4,UEFA,0,1
2010,2,group_stage,G,1251353,Brazil,Ivory Coast,2,3,25,CAF,2,3
2010,2,group_stage,G,1251353,Ivory Coast,Brazil,-2,1,2,CONMEBOL,-2,1
2010,2,group_stage,G,1251354,Portugal,North Korea,7,7,105,AFC,7,7
2010,2,group_stage,G,1251354,North Korea,Portugal,-7,0,8,UEFA,-7,0
2010,2,group_stage,H,1251359,Chile,Switzerland,1,1,22,UEFA,1,1
2010,2,group_stage,H,1251359,Switzerland,Chile,-1,0,16,CONMEBOL,-1,0
2010,2,group_stage,H,1251361,Spain,Honduras,2,2,38,CONCACAF,2,2
2010,2,group_stage,H,1251361,Honduras,Spain,-2,0,1,UEFA,-2,0
2010,3,group_stage,A,1251326,France,South Africa,-1,1,83,CAF,-1,1
2010,3,group_stage,A,1251326,South Africa,France,1,2,9,UEFA,1,2
2010,3,group_stage,A,1251325,Mexico,Uruguay,-1,0,18,CONMEBOL,-1,0
