tournament_year,event_id,round_num,stage,team,player_name,sofascore_id,rating,minutes_played
2010,1251321,1,group_stage,South Africa,Itumeleng Khune,32828,7.0,90
2010,1251321,1,group_stage,South Africa,Siboniso Gaxa,10745,7.2,90
2010,1251321,1,group_stage,South Africa,Teboho Aaron Mokoena,607,6.9,90
2010,1251321,1,group_stage,South Africa,Bongani Khumalo,57076,6.9,90
2010,1251321,1,group_stage,South Africa,Lucas Thwala,49576,6.6,45
2010,1251321,1,group_stage,South Africa,Reneilwe Letsholonyane,115605,6.7,90
2010,1251321,1,group_stage,South Africa,Kagisho Dikgacoi,32832,7.1,90
2010,1251321,1,group_stage,South Africa,Teko Modise,31711,6.3,90
2010,1251321,1,group_stage,South Africa,Steven Pienaar,1924,6.7,84
2010,1251321,1,group_stage,South Africa,Siphiwe Tshabalala,14607,7.3,90
2010,1251321,1,group_stage,South Africa,Katlego Mphela,818548,6.3,90
2010,1251321,1,group_stage,South Africa,Tsepo Masilela,14602,6.2,45
2010,1251321,1,group_stage,Mexico,Óscar Pérez,51958,7.0,90
2010,1251321,1,group_stage,Mexico,Paul Aguilar,47033,6.5,55
2010,1251321,1,group_stage,Mexico,Ricardo Osorio,11311,7.3,90
2010,1251321,1,group_stage,Mexico,Francisco Rodríguez,11306,7.1,90
2010,1251321,1,group_stage,Mexico,Carlos Salcido,11308,7.2,90
2010,1251321,1,group_stage,Mexico,Efraín Juárez,51990,6.9,90
2010,1251321,1,group_stage,Mexico,Rafael Márquez,3563,7.4,90
2010,1251321,1,group_stage,Mexico,Gerardo Torrado,11328,6.8,90
2010,1251321,1,group_stage,Mexico,Giovani Dos Santos,28366,7.6,90
2010,1251321,1,group_stage,Mexico,Guillermo Franco,14915,6.6,73
2010,1251321,1,group_stage,Mexico,Carlos Vela,25991,7.2,69
2010,1251321,1,group_stage,Mexico,Andrés Guardado,14942,7.4,35
2010,1251321,1,group_stage,Mexico,Cuauhtémoc Blanco,26166,7.2,21
2010,1251321,1,group_stage,Mexico,Javier Hernández,34312,6.7,17
2010,1251322,1,group_stage,Uruguay,Fernando Muslera,28381,7.2,90
2010,1251322,1,group_stage,Uruguay,Mauricio Victorino,34196,7.4,90
2010,1251322,1,group_stage,Uruguay,Diego Lugano,13447,7.2,90
2010,1251322,1,group_stage,Uruguay,Diego Godín,14933,7.2,90
2010,1251322,1,group_stage,Uruguay,Maxi Pereira,26179,6.6,90
2010,1251322,1,group_stage,Uruguay,Diego Pérez,3088,7.3,88
2010,1251322,1,group_stage,Uruguay,Egidio Arévalo Ríos,47379,7.2,90
2010,1251322,1,group_stage,Uruguay,Álvaro Pereira,1019047,7.2,90
2010,1251322,1,group_stage,Uruguay,Ignacio González,886557,7.0,63
2010,1251322,1,group_stage,Uruguay,Diego Forlán,5448,7.3,90
2010,1251322,1,group_stage,Uruguay,Luis Suárez,16943,6.6,73
2010,1251322,1,group_stage,Uruguay,Nicolás Lodeiro,34193,4.8,18
2010,1251322,1,group_stage,Uruguay,Sebastián Abreu,34122,6.6,17
2010,1251322,1,group_stage,France,Hugo Lloris,9048,7.4,90
2010,1251322,1,group_stage,France,Bacary Sagna,1053,7.7,90
2010,1251322,1,group_stage,France,William Gallas,1422708,6.9,90
2010,1251322,1,group_stage,France,Éric Abidal,3289,7.1,90
2010,1251322,1,group_stage,France,Patrice Evra,3063,7.7,90
2010,1251322,1,group_stage,France,Jérémy Toulalan,3151,7.3,90
2010,1251322,1,group_stage,France,Abou Diaby,1006,7.3,90
2010,1251322,1,group_stage,France,Sidney Govou,1422712,6.0,85
2010,1251322,1,group_stage,France,Yoann Gourcuff,3204,6.8,75
2010,1251322,1,group_stage,France,Franck Ribéry,5712,7.3,90
2010,1251322,1,group_stage,France,Nicolas Anelka,5516,7.3,72
2010,1251322,1,group_stage,France,Thierry Henry,11,6.6,18
2010,1251322,1,group_stage,France,Florent Malouda,3304,7.1,15
2010,1251338,1,group_stage,South Korea,Sung-Ryong Jung,38621,7.3,90
2010,1251338,1,group_stage,South Korea,Du-Ri Cha,1476,6.7,90
2010,1251338,1,group_stage,South Korea,Yong-Hyung Cho,606326,7.3,90
2010,1251338,1,group_stage,South Korea,Jung Soo Lee,48428,7.8,90
2010,1251338,1,group_stage,South Korea,Young Pyo Lee,2492,7.9,90
2010,1251338,1,group_stage,South Korea,Kim Jung-Woo,1422755,7.2,90
2010,1251338,1,group_stage,South Korea,Sung-Yueng Ki,38642,7.6,75
2010,1251338,1,group_stage,South Korea,Chung-yong Lee,38639,7.2,89
2010,1251338,1,group_stage,South Korea,Ki-hun Yeom,99757,6.3,90
2010,1251338,1,group_stage,South Korea,Ji-Sung Park,2496,8.0,90
2010,1251338,1,group_stage,South Korea,Chu-young Park,14072,6.1,87
2010,1251338,1,group_stage,South Korea,Kim Nam-Il,1422337,6.7,15
2010,1251338,1,group_stage,Greece,Alexandros Tzorvas,1422756,7.0,90
2010,1251338,1,group_stage,Greece,Giourkas Seitaridis,5880,6.7,90
2010,1251338,1,group_stage,Greece,Loukas Vyntra,13436,6.9,90
2010,1251338,1,group_stage,Greece,Avraam Papadopoulos,17302,8.0,90
2010,1251338,1,group_stage,Greece,Vasilīs Torosidīs,17416,6.3,90
2010,1251338,1,group_stage,Greece,Angelos Charisteas,1422759,6.1,61
2010,1251338,1,group_stage,Greece,Konstantinos Katsouranis,1422758,7.1,90
2010,1251338,1,group_stage,Greece,Alexandros Tziolis,12974,6.8,90
2010,1251338,1,group_stage,Greece,Georgios Karagounis,2056,6.6,45
2010,1251338,1,group_stage,Greece,Georgios Samaras,2618,6.3,59
2010,1251338,1,group_stage,Greece,Theofanis Gekas,12682,6.7,90
2010,1251338,1,group_stage,Greece,Christos Patsatzoglou,17485,6.6,45
2010,1251338,1,group_stage,Greece,Dimitrios Salpingidis,1422765,6.9,31
2010,1251338,1,group_stage,Greece,Pantelis Kapetanos,18055,6.5,29
2010,1251334,1,group_stage,Argentina,Sergio Romero,25566,7.0,90
2010,1251334,1,group_stage,Argentina,Jonás Gutiérrez,12803,7.3,90
2010,1251334,1,group_stage,Argentina,Martín Demichelis,301,7.2,90
2010,1251334,1,group_stage,Argentina,Walter Samuel,4715,7.3,90
2010,1251334,1,group_stage,Argentina,Gabriel Heinze,1422541,7.7,90
2010,1251334,1,group_stage,Argentina,Juan Sebastián Verón,2061,7.8,74
2010,1251334,1,group_stage,Argentina,Javier Mascherano,11378,7.8,90
2010,1251334,1,group_stage,Argentina,Carlos Tévez,11384,7.5,90
2010,1251334,1,group_stage,Argentina,Lionel Messi,12994,9.2,90
2010,1251334,1,group_stage,Argentina,Ángel Di María,30027,7.5,85
2010,1251334,1,group_stage,Argentina,Gonzalo Higuaín,19438,6.4,79
2010,1251334,1,group_stage,Argentina,Maxi Rodríguez,3401,6.7,16
2010,1251334,1,group_stage,Argentina,Diego Milito,1422749,6.8,11
2010,1251334,1,group_stage,Nigeria,Vincent Enyeama,14641,7.7,90
2010,1251334,1,group_stage,Nigeria,Chidi Odiah,1422751,6.5,90
2010,1251334,1,group_stage,Nigeria,Joseph Yobo,1143,6.8,90
2010,1251334,1,group_stage,Nigeria,Danny Shittu,1422750,6.6,90
2010,1251334,1,group_stage,Nigeria,Taye Taiwo,3475,6.2,75
2010,1251334,1,group_stage,Nigeria,Sani Kaita,1422752,7.1,90
2010,1251334,1,group_stage,Nigeria,Dickson Etuhu,14112,6.6,90
2010,1251334,1,group_stage,Nigeria,Lukman Haruna,37059,6.7,90
2010,1251334,1,group_stage,Nigeria,Chinedu Obasi,7316,6.9,60
2010,1251334,1,group_stage,Nigeria,Victor Obinna,12622,6.5,52
2010,1251334,1,group_stage,Nigeria,Yakubu Ayegbeni,9685,7.1,90
2010,1251334,1,group_stage,Nigeria,Obafemi Martins,2065,6.9,38
2010,1251334,1,group_stage,Nigeria,Peter Odemwingie,3596,6.9,30
2010,1251334,1,group_stage,Nigeria,Kalu Uche,27833,6.5,15
2010,1251327,1,group_stage,England,Robert Green,836,6.7,90
2010,1251327,1,group_stage,England,Glen Johnson,1204,7.0,90
2010,1251327,1,group_stage,England,Ledley King,1422767,6.5,45
2010,1251327,1,group_stage,England,John Terry,1205,7.3,90
2010,1251327,1,group_stage,England,Ashley Cole,2,7.0,90
2010,1251327,1,group_stage,England,Aaron Lennon,9692,6.6,90
2010,1251327,1,group_stage,England,Steven Gerrard,701,8.0,90
2010,1251327,1,group_stage,England,Frank Lampard,1216,7.4,90
2010,1251327,1,group_stage,England,James Milner,791,6.5,31
2010,1251327,1,group_stage,England,Emile Heskey,579,6.8,79
2010,1251327,1,group_stage,England,Wayne Rooney,751,6.4,90
2010,1251327,1,group_stage,England,Shaun Wright-Phillips,9643,6.5,59
2010,1251327,1,group_stage,England,Jamie Carragher,723,6.6,45
2010,1251327,1,group_stage,England,Peter Crouch,917,6.7,11
2010,1251327,1,group_stage,USA,Tim Howard,744,7.5,90
2010,1251327,1,group_stage,USA,Steven Cherundolo,1422389,7.3,90
2010,1251327,1,group_stage,USA,Jay DeMerit,10581,6.8,90
2010,1251327,1,group_stage,USA,Oguchi Onyewu,6324,6.9,90
2010,1251327,1,group_stage,USA,Carlos Bocanegra,663,6.8,90
2010,1251327,1,group_stage,USA,Landon Donovan,11318,7.7,90
2010,1251327,1,group_stage,USA,Michael Bradley,14954,6.9,90
2010,1251327,1,group_stage,USA,Ricardo Clark,13480,7.0,90
2010,1251327,1,group_stage,USA,Clint Dempsey,12743,7.3,90
2010,1251327,1,group_stage,USA,Robbie Findley,48815,6.5,77
2010,1251327,1,group_stage,USA,Jozy Altidore,801455,6.9,86
2010,1251327,1,group_stage,USA,Edson Buddle,48901,6.6,13
2010,1251328,1,group_stage,Algeria,Faouzi Chaouchi,105285,6.1,90
2010,1251328,1,group_stage,Algeria,Karim Matmour,14700,6.6,80
2010,1251328,1,group_stage,Algeria,Madjid Bougherra,14838,7.0,90
2010,1251328,1,group_stage,Algeria,Rafik Halliche,44690,7.1,90
2010,1251328,1,group_stage,Algeria,Anthar Yahia,9050,6.7,90
2010,1251328,1,group_stage,Algeria,Nadir Belhadj,16401,7.1,90
2010,1251328,1,group_stage,Algeria,Foued Kadir,51647,6.9,82
2010,1251328,1,group_stage,Algeria,Hassan Yebda,1068,7.4,90
2010,1251328,1,group_stage,Algeria,Mehdi Lacen,13139,6.8,90
2010,1251328,1,group_stage,Algeria,Karim Ziani,16437,7.3,90
2010,1251328,1,group_stage,Algeria,Rafik Djebbour,17358,6.6,58
2010,1251328,1,group_stage,Algeria,Abdelkader Ghezzal,41454,4.5,15
2010,1251328,1,group_stage,Algeria,Rafik Saifi,8937,6.5,10
2010,1251328,1,group_stage,Algeria,Adlène Guédioura,45989,6.5,8
2010,1251328,1,group_stage,Slovenia,Samir Handanović,2949,7.9,90
2010,1251328,1,group_stage,Slovenia,Mišo Brečko,243,6.8,90
2010,1251328,1,group_stage,Slovenia,Marko Šuler,36990,7.4,90
2010,1251328,1,group_stage,Slovenia,Boštjan Cesar,11068,7.3,90
2010,1251328,1,group_stage,Slovenia,Bojan Jokić,15634,7.1,90
2010,1251328,1,group_stage,Slovenia,Andraž Kirm,27885,6.8,90
2010,1251328,1,group_stage,Slovenia,Aleksandar Radosavljević,1422776,6.6,87
2010,1251328,1,group_stage,Slovenia,Robert Koren,7287,7.5,90
2010,1251328,1,group_stage,Slovenia,Valter Birsa,15635,6.8,84
2010,1251328,1,group_stage,Slovenia,Milivoje Novakovič,18209,6.3,90
2010,1251328,1,group_stage,Slovenia,Zlatko Dedič,11080,6.2,53
2010,1251328,1,group_stage,Slovenia,Zlatan Ljubijankić,29248,6.7,37
2010,1251331,1,group_stage,Serbia,Vladimir Stojković,13691,6.6,90
2010,1251331,1,group_stage,Serbia,Branislav Ivanović,25233,6.6,90
2010,1251331,1,group_stage,Serbia,Nemanja Vidić,11184,6.9,90
2010,1251331,1,group_stage,Serbia,Aleksandar Luković,17964,7.3,74
2010,1251331,1,group_stage,Serbia,Aleksandar Kolarov,26097,6.6,90
2010,1251331,1,group_stage,Serbia,Miloš Krasić,1422783,6.8,90
2010,1251331,1,group_stage,Serbia,Dejan Stanković,2059,6.9,90
2010,1251331,1,group_stage,Serbia,Nenad Milijaš,31172,7.2,62
2010,1251331,1,group_stage,Serbia,Milan Jovanović,13329,6.9,76
2010,1251331,1,group_stage,Serbia,Marko Pantelić,1422784,6.8,90
2010,1251331,1,group_stage,Serbia,Nikola Žigić,11203,7.1,69
2010,1251331,1,group_stage,Serbia,Zdravko Kuzmanović,7636,6.2,28
2010,1251331,1,group_stage,Serbia,Danko Lazović,2222,6.6,21
2010,1251331,1,group_stage,Serbia,Neven Subotić,16180,6.3,14
2010,1251331,1,group_stage,Ghana,Richard Paul Franck Kingson,14655,7.2,90
2010,1251331,1,group_stage,Ghana,John Paintsil,14650,7.2,90
2010,1251331,1,group_stage,Ghana,John Mensah,1967,7.2,90
2010,1251331,1,group_stage,Ghana,Isaac Vorsah,26278,7.2,90
2010,1251331,1,group_stage,Ghana,Hans Sarpei,1422469,6.9,90
2010,1251331,1,group_stage,Ghana,Anthony Annan,21961,6.9,90
2010,1251331,1,group_stage,Ghana,Kevin-Prince Boateng,8713,6.6,89
2010,1251331,1,group_stage,Ghana,Prince Tagoe,1422787,6.6,90
2010,1251331,1,group_stage,Ghana,Kwadwo Asamoah,32742,6.9,73
2010,1251331,1,group_stage,Ghana,André Ayew,27035,6.9,90
2010,1251331,1,group_stage,Ghana,Asamoah Gyan,17936,7.8,89
2010,1251331,1,group_stage,Ghana,Stephen Appiah,2080,6.6,17
2010,1251329,1,group_stage,Germany,Manuel Neuer,8959,7.2,90
2010,1251329,1,group_stage,Germany,Philipp Lahm,14920,8.0,90
2010,1251329,1,group_stage,Germany,Per Mertesacker,369,7.4,90
2010,1251329,1,group_stage,Germany,Arne Friedrich,1422603,7.5,90
2010,1251329,1,group_stage,Germany,Holger Badstuber,27537,7.2,90
2010,1251329,1,group_stage,Germany,Bastian Schweinsteiger,326,7.4,90
2010,1251329,1,group_stage,Germany,Sami Khedira,4726,6.6,90
2010,1251329,1,group_stage,Germany,Thomas Müller,35166,9.1,90
2010,1251329,1,group_stage,Germany,Mesut Özil,16176,7.4,74
2010,1251329,1,group_stage,Germany,Lukas Podolski,1367,9.3,81
2010,1251329,1,group_stage,Germany,Miroslav Klose,492,7.1,68
2010,1251329,1,group_stage,Germany,Cacau,438,7.0,22
2010,1251329,1,group_stage,Germany,Mario Gómez,4732,6.8,16
2010,1251329,1,group_stage,Germany,Marko Marin,19031,6.6,9
2010,1251329,1,group_stage,Australia,Mark Schwarzer,803,6.0,90
2010,1251329,1,group_stage,Australia,Luke Wilkshire,15455,6.8,90
2010,1251329,1,group_stage,Australia,Lucas Neill,598,6.9,90
2010,1251329,1,group_stage,Australia,Craig Moore,1422721,6.3,90
2010,1251329,1,group_stage,Australia,Scott Kenneth Chipperfield,3752,6.2,90
2010,1251329,1,group_stage,Australia,Brett Emerton,601,6.4,74
2010,1251329,1,group_stage,Australia,Carl Valeri,44088,6.5,90
2010,1251329,1,group_stage,Australia,Vincenzo Grella,2988,6.7,45
2010,1251329,1,group_stage,Australia,Jason Culina,1422722,6.5,90
2010,1251329,1,group_stage,Australia,Richard García,16320,7.0,64
2010,1251329,1,group_stage,Australia,Tim Cahill,1158,5.9,56
2010,1251329,1,group_stage,Australia,Brett Holman,17040,6.6,45
2010,1251329,1,group_stage,Australia,Nikita Rukavytsya,31604,6.8,26
2010,1251329,1,group_stage,Australia,Mile Jedinak,24685,6.4,16
2010,1251343,1,group_stage,Netherlands,Maarten Stekelenburg,1941,7.4,90
2010,1251343,1,group_stage,Netherlands,Gregory van der Wiel,21204,6.8,90
2010,1251343,1,group_stage,Netherlands,Johnny Heitinga,1890,7.1,90
2010,1251343,1,group_stage,Netherlands,Joris Mathijsen,1422536,7.0,90
2010,1251343,1,group_stage,Netherlands,Giovanni van Bronckhorst,12800,7.0,90
2010,1251343,1,group_stage,Netherlands,Mark van Bommel,2495,7.4,90
2010,1251343,1,group_stage,Netherlands,Nigel de Jong,1879,7.1,87
2010,1251343,1,group_stage,Netherlands,Dirk Kuyt,2221,7.8,90
2010,1251343,1,group_stage,Netherlands,Wesley Sneijder,1934,7.7,90
2010,1251343,1,group_stage,Netherlands,Rafael van der Vaart,1951,6.9,67
2010,1251343,1,group_stage,Netherlands,Robin van Persie,1,7.0,77
2010,1251343,1,group_stage,Netherlands,Eljero Elia,10668,6.9,23
2010,1251343,1,group_stage,Netherlands,Ibrahim Afellay,2525,6.4,13
2010,1251343,1,group_stage,Denmark,Thomas Sorensen,540,6.8,90
2010,1251343,1,group_stage,Denmark,Lars Jacobsen,8508,6.3,90
2010,1251343,1,group_stage,Denmark,Simon Kjær,21535,6.7,90
2010,1251343,1,group_stage,Denmark,Daniel Agger,8510,7.1,90
2010,1251343,1,group_stage,Denmark,Simon Poulsen,8541,7.1,90
2010,1251343,1,group_stage,Denmark,Dennis Rommedahl,1422425,7.2,90
2010,1251343,1,group_stage,Denmark,Martin Jørgensen,2025,6.9,90
2010,1251343,1,group_stage,Denmark,Thomas Kahlenberg,1422790,6.3,73
2010,1251343,1,group_stage,Denmark,Christian Poulsen,251,6.4,90
2010,1251343,1,group_stage,Denmark,Thomas Enevoldsen,10251,6.3,56
2010,1251343,1,group_stage,Denmark,Nicklas Bendtner,14049,7.1,62
2010,1251343,1,group_stage,Denmark,Jesper Grønkjær,2425,6.3,34
2010,1251343,1,group_stage,Denmark,Mikkel Beckmann,26425,6.6,28
2010,1251343,1,group_stage,Denmark,Christian Eriksen,105734,6.1,17
2010,1251345,1,group_stage,Japan,Eiji Kawashima,24201,7.2,90
2010,1251345,1,group_stage,Japan,Yuichi Komano,15576,6.8,90
2010,1251345,1,group_stage,Japan,Yuji Nakazawa,14797,7.7,90
2010,1251345,1,group_stage,Japan,Marcus Tulio Tanaka,24386,7.2,90
2010,1251345,1,group_stage,Japan,Yuto Nagatomo,34639,6.8,90
2010,1251345,1,group_stage,Japan,Yuki Abe,24401,6.6,90
2010,1251345,1,group_stage,Japan,Daisuke Matsui,6066,7.0,69
2010,1251345,1,group_stage,Japan,Makoto Hasebe,24397,6.9,88
2010,1251345,1,group_stage,Japan,Yasuhito Endo,15583,6.8,90
2010,1251345,1,group_stage,Japan,Yoshito Okubo,4818,7.0,82
2010,1251345,1,group_stage,Japan,Keisuke Honda,24238,7.4,90
2010,1251345,1,group_stage,Japan,Shinji Okazaki,19303,6.3,21
2010,1251345,1,group_stage,Japan,Kisho Yano,24264,6.5,8
2010,1251345,1,group_stage,Cameroon,Souleymanou Hamidou,1422793,6.7,90
2010,1251345,1,group_stage,Cameroon,Stephane M'Bia,3208,6.6,90
2010,1251345,1,group_stage,Cameroon,Nicolas N'Koulou,38533,6.8,90
2010,1251345,1,group_stage,Cameroon,Sebastien Bassong,8969,6.6,90
2010,1251345,1,group_stage,Cameroon,Benoît Assou-Ekotto,3413,6.9,90
2010,1251345,1,group_stage,Cameroon,Joël Matip,51501,6.2,63
2010,1251345,1,group_stage,Cameroon,Jean Makoun,3589,6.5,75
2010,1251345,1,group_stage,Cameroon,Eyong Enoh,42360,6.8,90
2010,1251345,1,group_stage,Cameroon,Samuel Eto'o,11688,7.1,90
2010,1251345,1,group_stage,Cameroon,Pierre Webó,4618,7.0,90
2010,1251345,1,group_stage,Cameroon,Eric Maxim Choupo-Moting,21626,6.3,75
2010,1251345,1,group_stage,Cameroon,Achille Emana,828604,6.8,27
2010,1251345,1,group_stage,Cameroon,Geremi,1212,6.6,15
2010,1251345,1,group_stage,Cameroon,Mohamadou Idrissou,8810,6.7,15
2010,1251360,1,group_stage,Italy,Gianluigi Buffon,2069,6.4,45
2010,1251360,1,group_stage,Italy,Gianluca Zambrotta,2078,6.9,90
2010,1251360,1,group_stage,Italy,Fabio Cannavaro,2073,7.3,90
2010,1251360,1,group_stage,Italy,Giorgio Chiellini,2009,6.7,90
2010,1251360,1,group_stage,Italy,Domenico Criscito,14251,6.8,90
2010,1251360,1,group_stage,Italy,Daniele De Rossi,1780,8.6,90
2010,1251360,1,group_stage,Italy,Riccardo Montolivo,1830,7.6,90
2010,1251360,1,group_stage,Italy,Simone Pepe,11650,7.6,90
2010,1251360,1,group_stage,Italy,Claudio Marchisio,27919,6.7,59
2010,1251360,1,group_stage,Italy,Vincenzo Iaquinta,2971,6.8,90
2010,1251360,1,group_stage,Italy,Alberto Gilardino,2995,6.9,72
2010,1251360,1,group_stage,Italy,Federico Marchetti,41445,6.8,45
2010,1251360,1,group_stage,Italy,Mauro Camoranesi,2082,6.4,31
2010,1251360,1,group_stage,Italy,Antonio Di Natale,2967,6.8,18
2010,1251360,1,group_stage,Paraguay,Justo Villar,11334,7.2,90
2010,1251360,1,group_stage,Paraguay,Carlos Bonet,15508,6.3,90
2010,1251360,1,group_stage,Paraguay,Paulo da Silva,13459,6.9,90
2010,1251360,1,group_stage,Paraguay,Antolín Alcaraz,42108,7.7,90
2010,1251360,1,group_stage,Paraguay,Claudio Morel Rodriguez,19101,7.0,90
2010,1251360,1,group_stage,Paraguay,Enrique Vera,26157,6.7,90
2010,1251360,1,group_stage,Paraguay,Victor Cáceres,33582,6.4,90
2010,1251360,1,group_stage,Paraguay,Cristian Riveros,13456,6.9,90
2010,1251360,1,group_stage,Paraguay,Aureliano Torres,26159,7.1,60
2010,1251360,1,group_stage,Paraguay,Nelson Haedo Valdez,505,6.5,68
2010,1251360,1,group_stage,Paraguay,Lucas Barrios,18312,6.1,76
2010,1251360,1,group_stage,Paraguay,Jonathan Santana,16172,6.5,30
2010,1251360,1,group_stage,Paraguay,Roque Santa Cruz,335,6.8,22
2010,1251360,1,group_stage,Paraguay,Óscar Cardozo,19103,6.7,14
2010,1251362,1,group_stage,New Zealand,Mark Paston,1422796,7.0,90
2010,1251362,1,group_stage,New Zealand,Winston Reid,14120,7.7,90
2010,1251362,1,group_stage,New Zealand,Ryan William Nelsen,619,6.9,90
2010,1251362,1,group_stage,New Zealand,Tommy Smith,38111,7.0,90
2010,1251362,1,group_stage,New Zealand,Leo Bertos,1422799,6.4,90
2010,1251362,1,group_stage,New Zealand,Simon John Elliott,38625,7.6,90
2010,1251362,1,group_stage,New Zealand,Ivan Vicelich,1422797,6.6,78
2010,1251362,1,group_stage,New Zealand,Tony Lochhead,1422798,7.0,90
2010,1251362,1,group_stage,New Zealand,Chris Killen,14702,7.1,72
2010,1251362,1,group_stage,New Zealand,Rory Fallon,20540,7.2,90
2010,1251362,1,group_stage,New Zealand,Shane Smeltz,31467,7.4,90
2010,1251362,1,group_stage,New Zealand,Chris Wood,50480,6.4,18
2010,1251362,1,group_stage,New Zealand,Jeremy Christie,1422802,6.5,12
2010,1251362,1,group_stage,Slovakia,Ján Mucha,11970,6.7,90
2010,1251362,1,group_stage,Slovakia,Radoslav Zabavnik,13946,7.2,90
2010,1251362,1,group_stage,Slovakia,Martin Škrtel,12394,6.6,90
2010,1251362,1,group_stage,Slovakia,Ján Ďurica,12869,6.9,90
2010,1251362,1,group_stage,Slovakia,Marek Cech,12933,6.8,90
2010,1251362,1,group_stage,Slovakia,Zdeno Štrba,21726,6.6,90
2010,1251362,1,group_stage,Slovakia,Vladimír Weiss,46357,6.9,89
2010,1251362,1,group_stage,Slovakia,Marek Hamšík,25985,7.7,90
2010,1251362,1,group_stage,Slovakia,Erik Jendrisek,1422811,6.9,90
2010,1251362,1,group_stage,Slovakia,Róbert Vittek,320,6.8,84
2010,1251362,1,group_stage,Slovakia,Stanislav Šesták,13385,7.3,81
2010,1251362,1,group_stage,Slovakia,Filip Hološko,12232,6.5,9
2010,1251351,1,group_stage,Ivory Coast,Boubacar Barry,5946,7.2,90
2010,1251351,1,group_stage,Ivory Coast,Guy Demel,98,7.3,90
2010,1251351,1,group_stage,Ivory Coast,Kolo Touré,534,7.2,90
2010,1251351,1,group_stage,Ivory Coast,Didier Zokora,3525,7.2,90
2010,1251351,1,group_stage,Ivory Coast,Siaka Tiene,12796,7.3,90
2010,1251351,1,group_stage,Ivory Coast,Yaya Touré,14468,7.4,90
2010,1251351,1,group_stage,Ivory Coast,Aruna Dindane,1422547,6.8,90
2010,1251351,1,group_stage,Ivory Coast,Emmanuel Eboué,533,6.9,89
2010,1251351,1,group_stage,Ivory Coast,Cheik Tiote,10438,7.2,90
2010,1251351,1,group_stage,Ivory Coast,Salomon Kalou,10086,6.4,66
2010,1251351,1,group_stage,Ivory Coast,Gervinho,26991,6.8,82
2010,1251351,1,group_stage,Ivory Coast,Didier Drogba,1222,6.6,24
2010,1251351,1,group_stage,Ivory Coast,Abdul Kader Keïta,557110,6.3,8
2010,1251351,1,group_stage,Portugal,Eduardo,18868,7.4,90
2010,1251351,1,group_stage,Portugal,Paulo Ferreira,1198,7.3,90
2010,1251351,1,group_stage,Portugal,Ricardo Carvalho,1196,7.1,90
2010,1251351,1,group_stage,Portugal,Bruno Alves,13204,7.1,90
2010,1251351,1,group_stage,Portugal,Fábio Coentrão,25994,6.7,90
2010,1251351,1,group_stage,Portugal,Pedro Mendes,934,6.9,90
2010,1251351,1,group_stage,Portugal,Raúl Meireles,6252,6.8,85
2010,1251351,1,group_stage,Portugal,Cristiano Ronaldo,750,7.0,90
2010,1251351,1,group_stage,Portugal,Deco,4384,7.4,62
2010,1251351,1,group_stage,Portugal,Danny,24597,6.7,55
2010,1251351,1,group_stage,Portugal,Liedson,1422821,7.0,90
2010,1251351,1,group_stage,Portugal,Simão,1422491,6.3,35
2010,1251351,1,group_stage,Portugal,Tiago Mendes,1221,6.7,28
2010,1251352,1,group_stage,Brazil,Júlio César,1962,6.8,90
2010,1251352,1,group_stage,Brazil,Maicon,17744,8.6,90
2010,1251352,1,group_stage,Brazil,Lúcio,296,7.4,90
2010,1251352,1,group_stage,Brazil,Juan,235,7.3,90
2010,1251352,1,group_stage,Brazil,Michel Bastos,16543,7.4,90
2010,1251352,1,group_stage,Brazil,Gilberto Silva,531,7.2,90
2010,1251352,1,group_stage,Brazil,Felipe Melo,4811,7.7,84
2010,1251352,1,group_stage,Brazil,Elano,13634,8.6,73
2010,1251352,1,group_stage,Brazil,Kaká,1770,7.3,78
2010,1251352,1,group_stage,Brazil,Robinho,11813,8.7,90
2010,1251352,1,group_stage,Brazil,Luís Fabiano,17149,6.9,90
2010,1251352,1,group_stage,Brazil,Dani Alves,4419,6.8,17
2010,1251352,1,group_stage,Brazil,Nilmar,3311,6.9,12
2010,1251352,1,group_stage,North Korea,Myong Guk Ri,116504,7.8,90
2010,1251352,1,group_stage,North Korea,Chol Jin Pak,116513,6.1,90
2010,1251352,1,group_stage,North Korea,Jun Il Ri,116516,6.8,90
2010,1251352,1,group_stage,North Korea,Kwang Chon Ri,116517,7.3,90
2010,1251352,1,group_stage,North Korea,Jong Hyok Cha,116505,6.4,90
2010,1251352,1,group_stage,North Korea,In Guk Mun,109831,6.3,80
2010,1251352,1,group_stage,North Korea,Yong Hak An,109179,7.4,90
2010,1251352,1,group_stage,North Korea,Nam Chol Pak,116512,6.5,90
2010,1251352,1,group_stage,North Korea,Yun Nam Ji,116506,7.6,90
2010,1251352,1,group_stage,North Korea,Yong Jo Hong,48578,6.7,90
2010,1251352,1,group_stage,North Korea,Jong Tae-se,19340,7.2,90
2010,1251352,1,group_stage,North Korea,Kum Il Kim,116507,6.4,10
2010,1251357,1,group_stage,Honduras,Noel Valladares,1422825,7.2,90
2010,1251357,1,group_stage,Honduras,Sergio Mendoza,116294,7.1,90
2010,1251357,1,group_stage,Honduras,Osman Chavez,1422826,7.0,90
2010,1251357,1,group_stage,Honduras,Maynor Figueroa,32844,7.0,90
2010,1251357,1,group_stage,Honduras,Emilio Izaguirre,116295,7.0,90
